doctype,filename,url,title,operating_unit,project_id,document_category,pdc_document_type,document_id,modified,created,UN Languages,id,last_update,eval1,eval2,score,pages,project_title_cond,summary_desc_cond,project_id_cond,implementing_partner_cond,start_date_cond,end_date_cond,budget_cond,concept_note_cond,project_document_cond,awp_cond,v1,v2
document deleted,Signed PRODOC.pdf,Document deleted,Document de projet Apppui à la NDC,TUN,00113493,Project,PRODOC,ATLASPDC-4-93331,12/27/2018,12/27/2018,,0,16/03/21,ok,ok,3.0,19.0,False,True,False,True,False,False,True,True,False,False,ok,ok
document deleted,UNDP_PRODOC_Employability Entrepreneurship and Social Stability for Syrian and Turkish Youth_10112020.pdf,Document deleted,"Employability , Entrepreneurship, Social Cohesion",TUR,00113496,Project,PRODOC,ATLASPDC-4-126052,11/25/2020,11/25/2020,,0,16/03/21,ok,ok,5.0,48.0,True,False,True,False,True,True,True,False,True,False,ok,ok
document deleted,Fully Signed ILAP Prodoc_2019.pdf,Document deleted,Fully Signed ILAP Prodoc_2019,TUR,00113501,Project,PRODOC,ATLASPDC-4-102512,08/01/19,08/01/19,,0,16/03/21,ok,ok,6.0,62.0,True,False,True,True,True,True,True,True,False,False,ok,ok
document deleted,Prodoc Escaneado Anglo American.pdf,Document deleted,Prodoc Escaneado Anglo American,CHL,00113551,Project,PRODOC,ATLASPDC-4-98884,04/11/19,04/11/19,,0,16/03/21,ok,ok,0.0,50.0,False,False,False,False,False,False,False,True,True,False,ok,ok
document deleted,Joint Programme Documento Ecuador - final JP (5NOV19).pdf,Document deleted,Social protection for youth in the informal economy,ECU,00113558,Project,PRODOC,ATLASPDC-4-108913,11/27/2019,11/27/2019,,0,16/03/21,ok,ok,3.0,67.0,False,False,False,False,True,True,True,True,False,False,ok,ok
pdf,113598_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/113598_PRODOC.pdf,ARG18P03 - PRODOC,ARG,00113598,Project,PRODOC,ATLASPDC-4-89515,10/04/18,10/04/18,,0,16/03/21,bad,ok,0.0,31.0,False,False,False,False,False,False,False,True,True,False,ok,ok
pdf,113598 - SES.pdf,https://info.undp.org/docs/pdc/Documents/ARG/113598 - SES.pdf,ARG18P03 - SES,ARG,00113598,Project,PRODOC,ATLASPDC-4-89684,10/10/18,10/10/18,,0,16/03/21,bad,review,0.0,9.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,EF project document-emergenciesElSalvadorV2final.doc,Document deleted,Prodoc,SLV,00113648,Project,PRODOC,ATLASPDC-4-88424,8/23/2018,8/23/2018,,0,16/03/21,ok,ok,3.0,13.0,False,True,False,True,False,False,True,True,False,True,ok,ok
document deleted,Iniatial Project Approval 00113648.pdf,Document deleted,Project document 00113648,SLV,00113648,Project,PRODOC,ATLASPDC-4-89455,10/03/18,10/02/18,,0,16/03/21,ok,review,1.0,12.0,False,False,False,True,False,False,False,False,False,False,ok,ok
document deleted,UN to UN Agreement.pdf,Document deleted,UN to UN Agreement,BRA,00113650,Project,PRODOC,ATLASPDC-4-88422,8/23/2018,8/23/2018,,0,16/03/21,ok,ok,4.0,5.0,False,True,False,False,True,True,True,False,False,False,ok,ok
document deleted,PRODOC ELECTORAL PROJECT _ POR.pdf,Document deleted,Project Document Portuguese version,MOZ,00113673,Project,PRODOC,ATLASPDC-4-89450,10/02/18,10/02/18,,0,16/03/21,ok,review,3.0,30.0,False,False,True,True,True,False,False,False,False,False,ok,ok
document deleted,PRODOC English version.pdf,Document deleted,PRODOC Electoral Project,MOZ,00113673,Project,PRODOC,ATLASPDC-4-89480,10/03/18,10/03/18,,0,16/03/21,ok,ok,7.0,34.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,Marco de colaboración Construcción Constitucional e Inclusión Social.pdf,Document deleted,Marco de colaboración Construcción Constitucional e Inclusión Social,CHL,00113680,Project,PRODOC,ATLASPDC-4-120965,07/02/20,07/02/20,,0,16/03/21,ok,review,1.0,8.0,False,False,False,False,True,False,False,True,False,False,ok,ok
document deleted,Signed Prodoc - GOLO.pdf,Document deleted,GOLO project Document,SDN,00113745,Project,PRODOC,ATLASPDC-4-92538,12/14/2018,12/14/2018,,0,16/03/21,ok,ok,3.0,18.0,True,False,False,False,True,False,True,True,True,False,ok,ok
document deleted,Signed Initiation Plan for China-Ghana solar PV project.pdf,Document deleted,Signed Initiation Plan for China-Ghana solar PV project,GHA,00113747,Project,PRODOC,ATLASPDC-4-93663,01/03/19,01/03/19,,0,16/03/21,ok,ok,7.0,4.0,True,True,True,True,True,True,True,True,True,False,ok,ok
document deleted,PRODOC-APPUI AMELIORATION ACCUEIL II.pdf,Document deleted,PRODOCAPPUI AMELIORATION ACCUEIL II,MAR,00113770,Project,PRODOC,ATLASPDC-4-96713,2/22/2019,2/22/2019,,0,16/03/21,ok,ok,4.0,55.0,True,True,True,False,False,False,True,True,True,False,ok,ok
document deleted,Mozambique Spotlight PreFunding Prodoc Aug 2018 FINAL SIGNED.pdf,Document deleted,Spotlight Initiative - Pre funding of CPD,MOZ,00113771,Project,PRODOC,ATLASPDC-4-88538,8/29/2018,8/29/2018,,0,16/03/21,ok,ok,3.0,14.0,False,False,False,False,True,True,True,True,False,False,ok,ok
document deleted,Prodoc_Strengthening NSCP Preparedness and Recovery Capacity.pdf,Document deleted,Prodoc_Strengthening NSCP Preparedness and Recovery Capacity,GNB,00113773,Project,PRODOC,ATLASPDC-4-88544,8/29/2018,8/29/2018,,0,16/03/21,ok,review,3.0,14.0,True,False,False,False,True,False,True,False,False,False,ok,ok
document deleted,Enmienda 3 IDEICE nov 2020.pdf,Document deleted,Enmienda 3 IDEICE nov 2020,DOM,00113787,Project,PRODOC,ATLASPDC-4-125692,11/18/2020,11/18/2020,,0,16/03/21,ok,ok,1.0,22.0,False,False,False,False,False,False,True,True,True,False,ok,ok
document deleted,Enmienda4 PNUD IDEICE.pdf,Document deleted,Enmienda4 PNUD IDEICE,DOM,00113787,Project,PRODOC,ATLASPDC-4-127417,12/18/2020,12/18/2020,,0,16/03/21,ok,ok,3.0,23.0,False,True,False,False,True,False,True,True,True,True,ok,ok
document deleted,PRODOC IDEICE 2018- VF.pdf,Document deleted,PRODOC IDEICE 2018- VF no firmado,DOM,00113787,Project,PRODOC,ATLASPDC-4-90620,10/31/2018,10/31/2018,,0,16/03/21,ok,review,3.0,30.0,False,True,False,False,True,False,True,False,False,False,ok,ok
document deleted,PRODOC IDEICE Firmado.pdf,Document deleted,PRODOC IDEICE Firmado,DOM,00113787,Project,PRODOC,ATLASPDC-4-90625,10/31/2018,10/31/2018,,0,16/03/21,ok,review,0.0,30.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,Enmienda II IDEICE - Firmada 25.4.19.pdf,Document deleted,Enmienda II IDEICE  Firmada 25419,DOM,00113787,Project,PRODOC,ATLASPDC-4-99291,4/25/2019,4/25/2019,,0,16/03/21,ok,review,0.0,14.0,False,False,False,False,False,False,False,False,False,True,ok,ok
document deleted,PRODOC DIPECHO II.pdf,Document deleted,Documento de Proyecto,CUB,00113800,Project,PRODOC,ATLASPDC-4-106658,10/17/2019,10/17/2019,,0,16/03/21,ok,ok,3.0,72.0,False,False,False,False,True,True,True,True,True,False,ok,ok
pdf,ProDoc - 2-16-18_-_EA_Doc (002) (1).pdf,https://info.undp.org/docs/pdc/Documents/BOL/ProDoc - 2-16-18_-_EA_Doc (002) (1).pdf,Documento de Proyecto,BOL,00113823,Project,PRODOC,ATLASPDC-4-107709,10/31/2019,10/31/2019,,0,16/03/21,bad,ok,1.0,42.0,False,False,False,False,False,False,True,True,False,False,ok,ok
pdf,Signed Project Document-DRRF-Oct 2018 - Dec 2022-30.09.2018.pdf,https://info.undp.org/docs/pdc/Documents/BGD/Signed Project Document-DRRF-Oct 2018 - Dec 2022-30.09.2018.pdf,Signed Project DocumentDRRFOct 2018  Dec 202230092018,BGD,00113842,Project,PRODOC,ATLASPDC-4-106297,10/16/2019,10/14/2019,,0,16/03/21,good,ok,6.0,95.0,True,False,True,True,True,True,True,False,True,False,ok,ok
pdf,Signed ProDoc_DRRF.pdf,https://info.undp.org/docs/pdc/Documents/BGD/Signed ProDoc_DRRF.pdf,Signed Project Documents-DRRF,BGD,00113842,Project,PRODOC,ATLASPDC-4-89823,10/15/2018,10/15/2018,,0,16/03/21,good,ok,5.0,94.0,True,False,True,True,True,True,False,False,True,True,ok,ok
pdf,FINAL_pro doc_UNDP SIDA SWM Project Document_20180827.pdf,https://info.undp.org/docs/pdc/Documents/BGD/FINAL_pro doc_UNDP SIDA SWM Project Document_20180827.pdf,FINAL_pro doc_UNDP SIDA SWM Project Document_20180827,BGD,00113842,Project,PRODOC,ATLASPDC-4-126365,12/02/20,12/02/20,,0,16/03/21,good,ok,5.0,42.0,True,True,False,False,True,True,True,True,True,False,ok,ok
document deleted,SKM_C45820112411210.pdf,Document deleted,Deepening Social Cohesion in South Africa: A Patnership Framework with social patners,ZAF,00113882,Project,PRODOC,ATLASPDC-4-128000,12/28/2020,12/28/2020,,0,16/03/21,ok,ok,7.0,36.0,True,True,True,True,True,True,True,True,True,False,ok,ok
pdf,Argentina Spotlight PreFunding Prodoc Aug 2018 FINAL SIGNED.pdf,https://info.undp.org/docs/pdc/Documents/ARG/Argentina Spotlight PreFunding Prodoc Aug 2018 FINAL SIGNED.pdf,113888 Spotlight Pre funding_PRODOC,ARG,00113888,Project,PRODOC,ATLASPDC-4-102420,7/31/2019,7/31/2019,,0,16/03/21,bad,review,3.0,8.0,False,False,False,False,True,True,True,True,False,True,ok,ok
pdf,113917_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/113917_PRODOC.pdf,ARG18004 - PRODOC,ARG,00113917,Project,PRODOC,ATLASPDC-4-89648,10/09/18,10/09/18,,0,16/03/21,bad,ok,0.0,30.0,False,False,False,False,False,False,False,True,True,False,ok,ok
document deleted,Plan de Iniciación Competitividad Inclusiva para el Desarrollo en el Perú.pdf,Document deleted,Plan de Iniciación Competitividad Inclusiva para el Desarrollo en el Perú,PER,00114016,Project,PRODOC,ATLASPDC-4-110226,12/27/2019,12/27/2019,,0,16/03/21,ok,ok,2.0,28.0,False,False,False,False,True,False,True,True,True,False,ok,ok
document deleted,DIPECHO 2018 PRODOC_draft_Sept13 (1).docx,Document deleted,Project Document Template,R46,00114023,Project,PRODOC,ATLASPDC-4-91996,3/20/2020,12/05/18,,0,16/03/21,ok,ok,7.0,91.0,True,True,True,True,True,True,True,False,True,True,ok,ok
document deleted,PID00114040_GRD-Norvege_RevSubstantive_mars2019.pdf,Document deleted,PID00114040_GRDNorvege_RevSubstantive_mars2019,HTI,00114040,Project,PRODOC,ATLASPDC-4-107104,10/27/2019,10/25/2019,,0,16/03/21,ok,ok,4.0,2.0,True,False,True,False,False,True,True,True,True,False,ok,ok
document deleted,PID114040_PREVENTION RISQUES NATURELS SUD_CONCEPT NOTE_SEPTEMBRE 2018.pdf,Document deleted,PID114040_PREVENTION RISQUES NATURELS SUD_CONCEPT NOTE_SEPTEMBRE 2018,HTI,00114040,Project,PRODOC,ATLASPDC-4-89974,10/19/2018,10/19/2018,,0,16/03/21,ok,ok,5.0,37.0,True,False,True,False,True,True,True,True,True,False,ok,ok
document deleted,Documento de Projeto ROI_Mineração e ODS.docx,Document deleted,Mineração e ODS,BRA,00114070,Project,PRODOC,ATLASPDC-4-88948,09/07/19,9/14/2018,,0,16/03/21,ok,review,1.0,11.0,True,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,Pintig Lab Initiation Plan 14 May 2020 final21-signed.pdf,Document deleted,00114094-2020-initiation plan,PHL,00114094,Project,PRODOC,ATLASPDC-4-119387,1/14/2021,5/21/2020,,0,16/03/21,ok,ok,4.0,10.0,False,True,True,True,False,False,True,True,False,False,ok,ok
document deleted,SignedProDoc_NIPUpdate.pdf,Document deleted,PRODOC,JAM,00114102,Project,PRODOC,ATLASPDC-4-106190,10/30/2019,10/10/19,,0,16/03/21,ok,ok,6.0,52.0,True,True,False,True,True,True,True,False,False,False,ok,ok
document deleted,SignedProDoc.pdf,Document deleted,SignedProDoc,JAM,00114102,Project,PRODOC,ATLASPDC-4-115688,2/20/2020,2/20/2020,,0,16/03/21,ok,ok,4.0,59.0,True,True,False,True,False,False,True,False,False,False,ok,ok
pdf,Both Signed - Copia.pdf,https://info.undp.org/docs/pdc/Documents/BRA/Both Signed - Copia.pdf,Agreement signed,BRA,00114119,Project,PRODOC,ATLASPDC-4-104472,09/10/19,09/10/19,,0,16/03/21,good,ok,4.0,14.0,False,True,False,False,True,True,True,False,False,False,ok,ok
document deleted,Strenthening Devolved Governance in Kenya - signed prodoc 2019 - 2022.pdf,Document deleted,Strenthening Devolved Governance in Kenya (2019 - 2022),KEN,00114135,Project,PRODOC,ATLASPDC-4-107517,11/04/19,10/30/2019,,0,16/03/21,ok,ok,7.0,32.0,True,True,True,True,True,True,True,True,True,False,ok,ok
document deleted,Signed Prodoc Norway 2019.pdf,Document deleted,Strengthening Devolved Governance in Kenya PRODOC,KEN,00114135,Project,PRODOC,ATLASPDC-4-107518,10/30/2019,10/30/2019,,0,16/03/21,ok,ok,7.0,32.0,True,True,True,True,True,True,True,True,True,False,ok,ok
pdf,Prodoc MARITIME_signed.pdf,https://info.undp.org/docs/pdc/Documents/ALB/Prodoc MARITIME_signed.pdf,Prodoc MARITIME_signed,ALB,00114137,Project,PRODOC,ATLASPDC-4-107992,11/06/19,11/06/19,,0,16/03/21,good,ok,4.0,24.0,True,True,False,True,False,False,True,True,False,False,ok,ok
document deleted,WASH to GoJ PRODOC 20181115.docx.pdf,Document deleted,"Solid Waste, Water Supply and Sewage PRODOC",YEM,00114138,Project,PRODOC,ATLASPDC-4-105713,10/02/19,10/02/19,,0,16/03/21,ok,ok,6.0,40.0,True,True,False,True,True,True,True,True,True,False,ok,ok
document deleted,UNDP no-cost extension approval letter by Japanese Embassy(18 May 2020).pdf,Document deleted,No Cost Extention,YEM,00114138,Project,PRODOC,ATLASPDC-4-126893,12/14/2020,12/14/2020,,0,16/03/21,ok,not ok,1.0,1.0,False,False,False,False,False,False,True,False,False,False,ok,ok
pdf,PRODOC PAPCIDEL _001.pdf,https://info.undp.org/docs/pdc/Documents/BFA/PRODOC PAPCIDEL _001.pdf,"Projet d'appui à la participation citoyenne, à la décentralisation et au développement local",BFA,00114139,Project,PRODOC,ATLASPDC-4-106275,10/12/19,10/12/19,,0,16/03/21,bad,ok,2.0,72.0,False,False,True,False,False,False,True,True,False,False,ok,ok
document deleted,CRIM Signed Prodoc part 1.pdf,Document deleted,CRIM Signed Prodoc part 1,MWI,00114165,Project,PRODOC,ATLASPDC-4-98858,7/17/2019,04/10/19,,0,16/03/21,ok,ok,7.0,24.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,UNDP GEF Project Somalia_5464_LDCF2_10112019.pdf,Document deleted,Support for Integrated Water Resources Management to Ensure Water Access and Disaster Reduction for Somalia’s Agro-Pastoralists,SOM,00114166,Project,PRODOC,ATLASPDC-4-116732,3/16/2020,3/16/2020,,0,16/03/21,ok,ok,7.0,211.0,True,True,True,True,True,True,True,False,False,False,ok,ok
pdf,PRODOC_ConAnexos.pdf,https://info.undp.org/docs/pdc/Documents/BOL/PRODOC_ConAnexos.pdf,PRODOC,BOL,00114194,Project,PRODOC,ATLASPDC-4-106570,11/01/19,10/16/2019,,0,16/03/21,bad,ok,3.0,45.0,False,True,False,False,True,False,True,True,True,False,ok,ok
pdf,PRODOC PDES_Final.PDF,https://info.undp.org/docs/pdc/Documents/BOL/PRODOC PDES_Final.PDF,PRODOC 00114195,BOL,00114195,Project,PRODOC,ATLASPDC-4-101510,11/01/19,07/10/19,,0,16/03/21,bad,ok,1.0,36.0,False,False,False,False,False,False,True,True,True,False,ok,ok
document deleted,PIP_ Delivering for Results Support the SDG_.pdf,Document deleted,PIP_ Delivering for Results Support the SDG_,SOM,00114198,Project,PRODOC,ATLASPDC-4-94088,01/11/19,01/11/19,,0,16/03/21,ok,ok,6.0,33.0,True,True,True,True,True,False,True,True,False,False,ok,ok
pdf,Signed Agreement - AFD-UNDP.pdf,https://info.undp.org/docs/pdc/Documents/BRA/Signed Agreement - AFD-UNDP.pdf,Agreement signed,BRA,00114258,Project,PRODOC,ATLASPDC-4-104079,8/30/2019,8/30/2019,,0,16/03/21,bad,not ok,1.0,4.0,False,False,True,False,False,False,False,False,False,False,ok,ok
document deleted,FMU-Doc-10466_Partnership Agreement.pdf,Document deleted,FMUDoc10466_Partnership Agreement,SDN,00114306,Project,PRODOC,ATLASPDC-4-91850,11/28/2018,11/28/2018,,0,16/03/21,ok,ok,2.0,30.0,True,False,False,False,False,False,True,False,True,False,ok,ok
document deleted,FMU-Doc-10459 (002)_Partnership Agreement.pdf,Document deleted,FMUDoc10459 002_Partnership Agreement,SDN,00114306,Project,PRODOC,ATLASPDC-4-91852,11/28/2018,11/28/2018,,0,16/03/21,ok,ok,2.0,12.0,True,False,False,False,False,False,True,False,True,False,ok,ok
document deleted,Signed ENG Partnership for Agenda 2030 - ProDoc final.pdf,Document deleted,Signed ENG Partnership for Agenda 2030  ProDoc final,VNM,00114314,Project,PRODOC,ATLASPDC-4-108089,11/08/19,11/08/19,,0,16/03/21,ok,review,1.0,26.0,False,False,False,False,False,False,True,False,False,False,ok,ok
document deleted,Enmienda No. 1 prodoc de NIM a DIM.pdf,Document deleted,Revision no. 1 EGEHID,DOM,00114336,Project,PRODOC,ATLASPDC-4-130663,2/16/2021,2/16/2021,,0,16/03/21,ok,ok,2.0,26.0,False,False,False,False,True,False,True,True,False,True,ok,ok
document deleted,prodoc egehid.pdf,Document deleted,prodoc egehid,DOM,00114336,Project,PRODOC,ATLASPDC-4-90446,10/29/2018,10/29/2018,,0,16/03/21,ok,ok,1.0,25.0,False,False,False,False,False,False,True,True,False,False,ok,ok
document deleted,Initiation Plan- environment and social resilience UNEP.pdf,Document deleted,Initiation Plan,TUR,00114367,Project,PRODOC,ATLASPDC-4-89364,12/12/18,10/02/18,,0,16/03/21,ok,ok,6.0,17.0,True,True,False,True,True,True,True,True,True,False,ok,ok
document deleted,Prodoc ITLA Firmado.pdf,Document deleted,Prodoc ITLA Firmado,DOM,00114369,Project,PRODOC,ATLASPDC-4-90450,10/29/2018,10/29/2018,,0,16/03/21,ok,ok,1.0,28.0,False,False,False,False,False,False,True,True,True,False,ok,ok
document deleted,PRODOC firmado-Porgrama Piloto Protocolo Nacional.pdf,Document deleted,PRODOC firmadoPorgrama Piloto Protocolo Nacional,DOM,00114370,Project,PRODOC,ATLASPDC-4-102530,08/01/19,08/01/19,,0,16/03/21,ok,ok,1.0,36.0,False,False,False,False,False,False,True,True,False,False,ok,ok
document deleted,ProjectProposal- AIDES FSEC-PROT 9893.pdf,Document deleted,ProjectProposal AIDES FSECPROT 9893,COD,00114395,Project,PRODOC,ATLASPDC-4-94723,1/21/2019,1/21/2019,,0,16/03/21,ok,ok,7.0,30.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,PRODOC PAJURR Signe.pdf,Document deleted,PRODOC PAJURR Signe,COD,00114432,Project,PRODOC,ATLASPDC-4-93324,12/27/2018,12/27/2018,,0,16/03/21,ok,ok,4.0,75.0,True,True,True,False,False,False,True,True,True,False,ok,ok
pdf,114436_Revisión C.pdf,https://info.undp.org/docs/pdc/Documents/ARG/114436_Revisión C.pdf,ARG18P04 - Revisión C,ARG,00114436,Project,PRODOC,ATLASPDC-4-119392,5/21/2020,5/21/2020,,0,16/03/21,bad,review,0.0,18.0,False,False,False,False,False,False,False,False,False,True,ok,ok
pdf,114436_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/114436_PRODOC.pdf,ARG18P04 - PRODOC,ARG,00114436,Project,PRODOC,ATLASPDC-4-90694,11/01/18,11/01/18,,0,16/03/21,bad,ok,2.0,42.0,False,False,False,False,False,True,True,True,False,False,ok,ok
document deleted,PRODOC_Mine_Action.pdf,Document deleted,Emergency Mines Action - Hodeida PRODOC,YEM,00114450,Project,PRODOC,ATLASPDC-4-93435,12/30/2018,12/30/2018,,0,16/03/21,ok,ok,1.0,40.0,False,False,False,False,False,False,True,False,True,True,ok,ok
document deleted,Project_Proposal_Yemen_UNDP__Mine_Action_01082018.doc,Document deleted,ProjectProposalRevised,YEM,00114450,Project,PRODOC,ATLASPDC-4-93436,10/21/2020,12/30/2018,,0,16/03/21,ok,ok,5.0,52.0,True,True,False,False,True,True,True,False,False,False,ok,ok
document deleted,Prodoc ODD16 signed_part1.pdf,Document deleted,Prodoc ODD16 signed_part1,TUN,00114456,Project,PRODOC,ATLASPDC-4-93880,01/09/19,01/09/19,,0,16/03/21,ok,ok,4.0,16.0,True,False,True,False,False,True,True,False,False,False,ok,ok
document deleted,Prodoc ODD16 signed_part2.pdf,Document deleted,Prodoc ODD16 signed_part2,TUN,00114456,Project,PRODOC,ATLASPDC-4-93881,01/09/19,01/09/19,,0,16/03/21,ok,ok,3.0,12.0,True,False,True,False,False,False,True,True,False,False,ok,ok
document deleted,Prodoc ODD16 signed_part3.pdf,Document deleted,Prodoc ODD16 signed_part3,TUN,00114456,Project,PRODOC,ATLASPDC-4-93883,01/09/19,01/09/19,,0,16/03/21,ok,review,0.0,12.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,Prodoc ODD16 signed_part4.pdf,Document deleted,Prodoc ODD16 signed_part4,TUN,00114456,Project,PRODOC,ATLASPDC-4-93884,01/09/19,01/09/19,,0,16/03/21,ok,ok,3.0,12.0,True,True,True,False,False,False,False,True,True,False,ok,ok
document deleted,Prodoc PMR version post_LPAC.docx,Document deleted,Document du projet Appui à la tarification carbone,TUN,00114457,Project,PRODOC,ATLASPDC-4-104440,12/23/2019,09/09/19,,0,16/03/21,ok,ok,2.0,75.0,False,False,True,False,False,False,True,True,False,False,ok,ok
document deleted,Prodoc PMR.pdf,Document deleted,Docuemnt du projet,TUN,00114457,Project,PRODOC,ATLASPDC-4-109709,12/23/2019,12/23/2019,,0,16/03/21,ok,ok,2.0,56.0,False,False,True,False,False,False,True,True,False,False,ok,ok
document deleted,Prodoc SIGOB Contraloria firmado.pdf,Document deleted,Prodoc SIGOB Contraloria firmado,DOM,00114459,Project,PRODOC,ATLASPDC-4-98885,04/11/19,04/11/19,,0,16/03/21,ok,ok,1.0,20.0,False,False,False,False,False,False,True,True,True,False,ok,ok
doc,Prodoc_Dominica_Early_Recovery_India_UN_Partnership FINAL submitted.doc,https://info.undp.org/docs/pdc/Documents/BRB/Prodoc_Dominica_Early_Recovery_India_UN_Partnership FINAL submitted.doc,Project Document,BRB,00114460,Project,PRODOC,ATLASPDC-4-93691,12/26/2019,01/03/19,,0,16/03/21,good,ok,6.0,45.0,True,True,True,True,True,False,True,False,False,False,ok,ok
document deleted,Policy and Innovation ProDoc.pdf,Document deleted,Policy and Innovation Hub for Sustainable Development Project,KHM,00114485,Project,PRODOC,ATLASPDC-4-93561,01/03/19,01/03/19,,0,16/03/21,ok,ok,0.0,66.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,PRODOC - Request for Assessment_Coordination_Resources_No_Crisis_Level_RevCCT Tunisia 28092018_final.pdf,Document deleted,PRODOC,TUN,00114489,Project,PRODOC,ATLASPDC-4-95290,1/30/2019,1/30/2019,,0,16/03/21,ok,review,1.0,7.0,False,False,False,False,False,False,True,False,False,False,ok,ok
pdf,PRODOC_CNJ_final.pdf,https://info.undp.org/docs/pdc/Documents/BRA/PRODOC_CNJ_final.pdf,PRODOC,BRA,00114502,Project,PRODOC,ATLASPDC-4-102006,7/23/2019,7/23/2019,,0,16/03/21,bad,review,1.0,76.0,True,False,False,False,False,False,False,False,False,False,ok,ok
pdf,PRODOC_CNJ_orçamento.pdf,https://info.undp.org/docs/pdc/Documents/BRA/PRODOC_CNJ_orçamento.pdf,PRODOC,BRA,00114502,Project,PRODOC,ATLASPDC-4-102007,7/23/2019,7/23/2019,,0,16/03/21,bad,review,0.0,16.0,False,False,False,False,False,False,False,False,False,False,ok,ok
pdf,Revisão Substantiva assinada 20dez18.pdf,https://info.undp.org/docs/pdc/Documents/BRA/Revisão Substantiva assinada 20dez18.pdf,Substantive Revision 1 20dec2018,BRA,00114502,Project,PRODOC,ATLASPDC-4-102568,08/02/19,08/02/19,,0,16/03/21,good,ok,4.0,11.0,True,True,False,False,True,False,True,False,False,True,ok,ok
document deleted,Prodoc entrepreneuriat signé.pdf,Document deleted,Document de Projet Entrepreneuriat pour le développement,TUN,00114537,Project,PRODOC,ATLASPDC-4-101245,07/02/19,07/02/19,,0,16/03/21,ok,ok,2.0,36.0,False,False,True,False,False,False,True,True,False,False,ok,ok
document deleted,Prodoc entrepreneuriat signé.pdf,Document deleted,Document de Projet Entrepreneuriat pour le développement,TUN,00114537,Project,PRODOC,ATLASPDC-4-101246,07/02/19,07/02/19,,0,16/03/21,ok,ok,2.0,36.0,False,False,True,False,False,False,True,True,False,False,ok,ok
pdf,Revisao Semifinal_FITS_assinada.pdf,https://info.undp.org/docs/pdc/Documents/BRA/Revisao Semifinal_FITS_assinada.pdf,Revisão Semifinal FITS,BRA,00114580,Project,PRODOC,ATLASPDC-4-122165,8/13/2020,8/13/2020,,0,16/03/21,good,ok,6.0,11.0,True,True,False,True,True,True,True,False,False,True,ok,ok
pdf,Contribution FITS signed.pdf,https://info.undp.org/docs/pdc/Documents/BRA/Contribution FITS signed.pdf,Contribution FITS signed,BRA,00114580,Project,PRODOC,ATLASPDC-4-96169,2/13/2019,2/13/2019,,0,16/03/21,bad,review,1.0,6.0,False,False,False,False,False,False,True,False,False,False,ok,ok
pdf,Clearance Contribution Contract GIZ.pdf,https://info.undp.org/docs/pdc/Documents/BRA/Clearance Contribution Contract GIZ.pdf,Clearance Contribution Contract GIZ,BRA,00114580,Project,PRODOC,ATLASPDC-4-96170,2/13/2019,2/13/2019,,0,16/03/21,bad,not ok,1.0,4.0,False,False,False,False,False,False,True,False,False,False,ok,ok
pdf,Signed and dated - Both.pdf,https://info.undp.org/docs/pdc/Documents/BRA/Signed and dated - Both.pdf,Agreement,BRA,00114610,Project,PRODOC,ATLASPDC-4-100970,6/25/2019,6/25/2019,,0,16/03/21,bad,not ok,1.0,4.0,False,False,False,False,False,False,True,False,False,False,ok,ok
document deleted,PRODOC_112565_Cuarta Comunicacion Cambio Climatico.pdf,Document deleted,PRODOC_114612_Cuarta Comunicacion Cambio Climatico,PAN,00114612,Project,PRODOC,ATLASPDC-4-108187,09/09/20,11/11/19,,0,16/03/21,ok,ok,2.0,154.0,False,False,True,False,False,False,True,True,False,False,ok,ok
document deleted,Plan de trabajo 114633.pdf,Document deleted,Plan de trabajo 114633,CHL,00114633,Project,PRODOC,ATLASPDC-4-108034,1/27/2020,11/07/19,,0,16/03/21,ok,review,1.0,10.0,False,False,False,False,True,False,False,False,False,False,ok,ok
document deleted,ProDoc Gender Mainstreaming for Effective Governance FINAL.doc,Document deleted,Project Document Template,MNE,00114671,Project,PRODOC,ATLASPDC-4-110879,1/13/2020,1/13/2020,,0,16/03/21,ok,ok,7.0,28.0,True,True,True,True,True,True,True,False,False,False,ok,ok
document deleted,Cross-border Signed ProgDoc.pdf,Document deleted,ProDoc,ETH,00114703,Project,PRODOC,ATLASPDC-4-102913,08/08/19,08/08/19,,0,16/03/21,ok,ok,2.0,72.0,False,True,False,False,False,False,True,True,False,True,ok,ok
pdf,18022_Revisão Semifinal assinada.pdf,https://info.undp.org/docs/pdc/Documents/BRA/18022_Revisão Semifinal assinada.pdf,18022_Revisão Semifinal assinada,BRA,00114718,Project,PRODOC,ATLASPDC-4-127978,12/28/2020,12/28/2020,,0,16/03/21,good,ok,7.0,6.0,True,True,True,True,True,True,True,False,False,True,ok,ok
